doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
432_the_ambassadors_brat_0,137,you,25,"[1038, 1038]",PRON,1,The Lady,33,6,25,37,-1.0,48,7,False,20,1,3,2,0,[],litbank,The Lady,The Lady,you,True,"['Milrose', 'The Garden', 'The Lady', 'Waymarsh', 'Liverpool', 'The Hotel', 'Europe', 'The Munsters', 'Strether', 'The Young Woman', 'The Ship', 'The Hall', 'None of the Above']",True,Female,Female,"- Mention: {{you}}
- Explanation: The mention is used in the context of a conversation between Strether and a lady. 
- The mention refers to: The Lady 
","{3: 30, 0: 9, 1: 1}","{3: 30, 0: 9, 1: 1}",13,True,True
1342_pride_and_prejudice_brat_0,294,he,7,"[1589, 1589]",PRON,2,Mr. Bennet,50,2,2,22,-1.0,103,21,False,16,1,4,3,0,[],litbank,Mr. Bennet,Mr. Bennet,he,True,"['Kitty', 'Elizabeth', 'Mary', 'Netherfield Park', 'Lydia', 'Mr. Bingley', 'Mrs. Long', 'Mr. Bennet', 'Mrs. Bennet', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The pronoun ""he"" refers to the speaker in the previous sentence, which is Mr. Bennet.
- The mention refers to: Mr. Bennet 
","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
209_the_turn_of_the_screw_brat_0,55,me,8,"[406, 406]",PRON,0,Douglas,0,2,3,8,-1.0,100,6,False,15,2,11,9,0,[],litbank,Narrator,Douglas,me (#This is the marked mention),False,"['Old House', 'Little Boy', 'Mrs. Griffin', 'Narrator', 'Douglas', ""Little Boy's Mother"", ""Douglas's Man"", 'None of the Above']",True,Neutral,Male,"- Mention: {{me}} (#This is the marked mention) 
- Explanation: The mention refers to the speaker, who is telling the story.
- The mention refers to: Narrator 
","{0: 27, 1: 3}","{2: 61, 0: 30, 1: 3}",8,True,False
5230_the_invisible_man_a_grotesque_romance_brat_0,175,I,6,"[1294, 1294]",PRON,0,Mrs. Hall,0,1,26,26,-1.0,100,7,False,21,2,11,9,0,[],litbank,The Stranger,Mrs. Hall,I,False,"['Mrs. Hall', 'Millie', 'The Stranger', 'The Kitchen', 'The Room', 'None of the Above']",True,Male,Female,"- Mention: {{I}}
- Explanation: The mention ""I"" is a first-person pronoun, indicating the speaker of the sentence.
- The mention refers to: The Stranger 
","{2: 102, 1: 3, 0: 2}","{3: 82, 0: 9, 1: 2}",6,True,True
95_the_prisoner_of_zenda_brat_0,245,you,4,"[1603, 1603]",PRON,1,Rudolf,40,2,20,20,-1.0,135,7,False,19,3,4,1,0,[],litbank,Rudolf,Rudolf,you,True,"['Robert', 'Countess Amelia', 'Burlesdon', 'Rudolf The Fifth', 'Rose', 'Ruritania', 'Rudolf', 'James', 'Rudolf The Third', 'The Elphbergs', 'The World', 'Sir Jacob', ""Rudolf's Father"", 'None of the Above']",True,Male,Male,"- Mention: {{you}}
- Explanation: The mention refers to the speaker of the text, who is identified as Rudolf.
- The mention refers to: Rudolf 
","{0: 117, 1: 9, 2: 2}","{0: 117, 1: 9, 2: 2}",14,True,True
24_o_pioneers_brat_0,251,I,59,"[1528, 1528]",PRON,0,Carl,0,1,8,8,-1.0,41,7,False,18,4,9,5,0,[],litbank,Carl,None of the Above,I,False,"['Alexandra', 'Marie', 'The Doctor', 'Hanover', 'The Drug Store', 'The Street', 'The Little Drummer', 'The Saloon', 'The Store', 'Emil', 'None of the Above']",False,Male,None,"- Mention: {{I}}
- Explanation: The mention ""I"" is used in the sentence ""Catch me if I fall, Emil,"" and refers to the speaker, Carl.
- The mention refers to: Carl 
","{2: 24, 0: 10}",{},11,True,True
2852_the_hound_of_the_baskervilles_brat_0,285,I,3,"[2053, 2053]",PRON,0,Dr. James Mortimer,100,1,19,24,-1.0,59,22,False,13,4,7,3,0,[],litbank,Dr. James Mortimer,Dr. James Mortimer,I,True,"['The Country', 'Dr. John Watson', 'Absent-minded Visitor', 'Dr. James Mortimer', 'Sherlock Holmes', 'The Room', 'Charing Cross Hospital', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker of the sentence, who is Dr. James Mortimer.
- The mention refers to: Dr. James Mortimer 
","{2: 33, 0: 4}","{2: 33, 0: 4}",8,True,True
1400_great_expectations_brat_0,290,I,0,"[1703, 1703]",PRON,0,Pip,100,1,155,181,-1.0,131,10,False,12,5,6,1,0,[],litbank,Pip,Pip,I,True,"['Joe Gargery', 'The Marshes', 'Young Man', 'Pip', ""Pip's Mother"", ""Pip's Father"", 'The River', 'Home', 'The Church', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the narrator of the story, Pip.
- The mention refers to: Pip 
","{0: 82, 1: 38, 2: 1}","{0: 82, 1: 38, 2: 1}",10,True,True
217_sons_and_lovers_brat_0,268,You,87,"[1853, 1853]",PRON,1,William,0,1,7,122,-1.0,64,11,False,20,3,5,2,0,[],litbank,Mrs. Morel,None of the Above,You,False,"['Morel', 'Hell Row', 'Mrs. Morel', 'Bestwood', 'Annie', 'The Bottoms', 'None of the Above']",True,Female,None,"- Mention: You
- Explanation: The mention ""You"" refers to Mrs. Morel, as the text is describing her interaction with her son.
- The mention refers to: Mrs. Morel 
","{3: 52, 1: 6, 0: 2}",{},7,True,True
24_o_pioneers_brat_0,249,I,59,"[1516, 1516]",PRON,0,Carl,0,1,10,10,-1.0,41,7,False,19,4,9,5,0,[],litbank,Carl,Carl,I,True,"['Hanover', 'The Saloon', 'The Doctor', 'Carl', 'Marie', 'The Little Drummer', 'The Street', 'Alexandra', 'The Store', 'Emil', 'The Drug Store', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker in the sentence, which is Carl.
- The mention refers to: Carl 
","{2: 24, 0: 10}","{2: 24, 0: 10}",12,True,True
2641_a_room_with_a_view_brat_0,238,I,37,"[1543, 1543]",PRON,0,Mr. Beebe,0,3,4,5,-1.0,32,9,False,15,2,7,5,0,[],litbank,Mr. Beebe,Mr. Beebe,I,True,"['Narrator', 'The North Rooms', ""Lucy's Mother"", 'The Signora', 'Miss Bartlett', 'The English People', 'George', 'Lucy Honeychurch', 'Mr. Beebe', 'Summer Street', 'The Arno', 'The First Vacant Room', 'Prato', 'The Clever Lady', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker of the sentence, which is Mr. Beebe.
- The mention refers to: Mr. Beebe 
","{2: 12, 1: 8, 0: 3}","{2: 12, 1: 8, 0: 3}",15,True,True
174_the_picture_of_dorian_gray_brat_0,214,I,7,"[1581, 1581]",PRON,0,Basil Hallward,100,4,4,4,-1.0,103,17,False,20,2,4,2,0,[],litbank,Basil Hallward,Basil Hallward,I,True,"['A Bishop', 'The Garden', 'Dorian Gray', ""Lord Henry Wotton's Wife"", 'The World', 'Basil Hallward', 'Lord Henry Wotton', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker in the previous sentence, which is Basil Hallward.
- The mention refers to: Basil Hallward 
","{0: 39, 1: 28, 2: 19}","{0: 39, 1: 28, 2: 19}",8,True,True
41286_miss_marjoribanks_brat_0,152,I,0,"[1274, 1274]",PRON,0,Miss Marjoribanks,100,3,3,11,-1.0,122,31,False,18,1,6,5,0,[],litbank,Miss Marjoribanks,Miss Marjoribanks,I,True,"['Miss Marjoribanks', ""Dr. Marjoribanks' Library"", 'The World', 'Dr. Marjoribanks', 'The Drawing-room', 'Mrs. Marjoribanks', 'Ellis', 'None of the Above']",True,Female,Female,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker, Lucilla Marjoribanks, who is reflecting on her absence during her mother's final moments.
- The mention refers to: Miss Marjoribanks 
","{3: 90, 0: 1}","{3: 90, 0: 1}",8,True,True
12677_personality_plus_some_experiences_of_emma_mcchesney_and_her_son_jock_brat_0,136,I,24,"[1018, 1018]",PRON,0,Jock Mcchesney,0,1,7,23,-1.0,90,19,False,15,1,7,6,0,[],litbank,Jock McChesney,Jock Mcchesney,I,False,"['First Twenty-story Skyscraper', 'T.a. Buck Featherloom Petticoat Company', 'Jock Mcchesney', 'Emma Mcchesney', 'Annie', 'Mcquirk', 'None of the Above']",False,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the pronoun used by Jock McChesney in his conversation with his mother.
- The mention refers to: Jock McChesney 
",{},"{2: 34, 1: 23, 0: 11, 4: 1}",7,True,True
3457_the_man_of_the_forest_brat_0,242,I,32,"[2025, 2025]",PRON,0,Snake Anson,0,5,6,6,-1.0,42,22,False,6,1,2,1,0,[],litbank,Snake Anson,Snake Anson,I,True,"['The Cabin', 'The Mountain World', 'Snake Anson', 'Beasley', 'The Gang', 'Burt', 'Jim Wilson', 'Dale', 'The Man Who Sent Moze Out', 'The Forest', 'Wilson', 'The Valley', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker, Snake Anson, who is addressing his men.
- The mention refers to: Snake Anson 
","{2: 11, 0: 5, 1: 4}","{2: 11, 0: 5, 1: 4}",13,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,280,you,11,"[1594, 1594]",PRON,1,Curtis Waring,40,4,4,4,-1.0,84,25,False,20,2,6,4,0,[],litbank,Curtis Waring,Curtis Waring,you,True,"['Harvey', 'The Library', 'John Linden', 'Curtis Waring', 'Florence Linden', 'None of the Above']",True,Male,Male,"- Mention: {{you}}
- Explanation: The mention ""you"" refers to the person being addressed by John Linden.
- The mention refers to: Curtis Waring 
","{2: 29, 0: 20, 1: 10}","{2: 29, 0: 20, 1: 10}",6,True,True
1342_pride_and_prejudice_brat_0,33,my,6,"[192, 192]",PRON,0,Mrs. Bennet,50,3,4,206,-1.0,86,16,False,19,2,3,1,1,['Mr. Bennet'],litbank,Mrs. Bennet,Mrs. Bennet,my,True,"['Mr. Bingley', 'Mrs. Bennet', 'Mrs. Long', 'Netherfield Park', 'Kitty', 'Elizabeth', 'Mr. Bennet', 'Lydia', 'Mary', 'None of the Above']",True,Female,Female,"- Mention: {{my}}
- Explanation: The mention is used in the context of Mrs. Bennet talking to her husband, Mr. Bennet. 
- The mention refers to: Mrs. Bennet 
","{0: 34, 1: 22, 3: 14}","{0: 34, 1: 22, 3: 14}",10,True,True
1342_pride_and_prejudice_brat_0,120,you,7,"[650, 650]",PRON,1,Mr. Bennet,0,3,19,34,-1.0,103,21,False,13,3,5,2,0,[],litbank,Mr. Bennet,Mr. Bennet,you,True,"['Netherfield Park', 'Mary', 'Mrs. Long', 'Mrs. Bennet', 'Kitty', 'Lydia', 'Mr. Bennet', 'Elizabeth', 'Mr. Bingley', 'None of the Above']",True,Male,Male,"- Mention: {{you}}
- Explanation: The mention is used in the context of Mr. Bennet's wife, Mrs. Bennet, urging him to visit Mr. Bingley. She states that it will be impossible for them to visit Mr. Bingley if Mr. Bennet does not.
- The mention refers to: Mr. Bennet 
","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
1400_great_expectations_brat_0,300,you,0,"[1745, 1745]",PRON,1,Pip,0,1,165,191,-1.0,131,10,False,13,5,7,2,0,[],litbank,Pip,None of the Above,you,False,"[""Pip's Mother"", ""Pip's Father"", 'Young Man', 'The Marshes', 'The Church', 'Joe Gargery', 'Home', 'The River', 'None of the Above']",False,Neutral,None,"- Mention: you
- Explanation: The man is speaking to Pip, and the pronoun ""you"" refers to Pip.
- The mention refers to: Pip 
","{0: 82, 1: 38, 2: 1}",{},9,True,True
174_the_picture_of_dorian_gray_brat_0,260,you,2,"[1850, 1850]",PRON,1,Lord Henry Wotton,40,2,4,18,-1.0,80,14,False,17,1,11,10,0,[],litbank,Lord Henry Wotton,Lord Henry Wotton,you,True,"[""Lord Henry Wotton's Wife"", 'The World', 'The Garden', 'Basil Hallward', 'Lord Henry Wotton', 'Dorian Gray', 'A Bishop', 'None of the Above']",True,Male,Male,"- Mention: {{you}}
- Explanation: The mention is used in the context of a conversation between Basil Hallward and Lord Henry Wotton. 
- The mention refers to: Lord Henry Wotton 
","{0: 34, 1: 22, 2: 10}","{0: 34, 1: 22, 2: 10}",8,True,True
74_the_adventures_of_tom_sawyer_brat_0,285,I,36,"[1981, 1981]",PRON,0,A Stranger,0,1,20,26,-1.0,13,3,False,11,1,4,3,0,[],litbank,A Stranger,A Stranger,I,True,"['A Stranger', 'Tom', 'Sid', 'The Model Boy', 'Jim', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention ""I"" is used by the stranger boy in response to Tom's challenge. 
- The mention refers to: A Stranger 
","{2: 8, 1: 1, 0: 1}","{2: 8, 1: 1, 0: 1}",6,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,197,your,2,"[1148, 1148]",PRON,1,Florence Linden,50,2,5,5,-1.0,72,33,False,20,3,6,3,0,[],litbank,Curtis Waring,Florence Linden,your,False,"['The Library', 'Florence Linden', 'Curtis Waring', 'Harvey', 'John Linden', 'None of the Above']",True,Male,Female,"- Mention: {{your}}
- Explanation: The mention ""your"" refers to the person being addressed, which is Curtis Waring.
- The mention refers to: Curtis Waring 
","{2: 29, 0: 20, 1: 10}","{0: 15, 1: 12, 3: 12}",6,True,True
2852_the_hound_of_the_baskervilles_brat_0,24,your,0,"[200, 200]",PRON,1,Sherlock Holmes,33,1,10,10,-1.0,74,12,False,19,3,7,4,0,[],litbank,Dr. John Watson,Sherlock Holmes,your,False,"['Dr. James Mortimer', 'Dr. John Watson', 'Sherlock Holmes', 'The Country', 'The Room', 'Absent-minded Visitor', 'Charing Cross Hospital', 'None of the Above']",True,Male,Male,"- Mention: {{your}}
- Explanation: The mention ""your"" refers to the person being addressed, which is Dr. Watson.
- The mention refers to: Dr. John Watson 
","{0: 35, 1: 26}","{0: 33, 2: 24, 1: 5}",8,True,True
2852_the_hound_of_the_baskervilles_brat_0,284,I,3,"[2048, 2048]",PRON,0,Dr. James Mortimer,100,1,18,23,-1.0,59,22,False,14,4,8,4,0,[],litbank,Dr. James Mortimer,Dr. James Mortimer,I,True,"['Dr. James Mortimer', 'Sherlock Holmes', 'The Country', 'Absent-minded Visitor', 'Charing Cross Hospital', 'Dr. John Watson', 'The Room', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker of the sentence, who is Dr. James Mortimer.
- The mention refers to: Dr. James Mortimer 
","{2: 33, 0: 4}","{2: 33, 0: 4}",8,True,True
209_the_turn_of_the_screw_brat_0,177,I,8,"[1244, 1244]",PRON,0,Douglas,0,2,27,27,-1.0,100,6,False,10,3,6,3,0,[],litbank,Narrator,None of the Above,I,False,"[""Little Boy's Mother"", 'Old House', 'Mrs. Griffin', 'Little Boy', 'Narrator', ""Douglas's Man"", 'None of the Above']",True,Neutral,None,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the narrator of the story.
- The mention refers to: Narrator 
","{0: 27, 1: 3}",{},7,True,True
2891_howards_end_brat_0,245,her,0,"[1547, 1547]",PRON,3,Helen,80,11,11,11,-1.0,52,7,False,15,1,2,1,0,[],litbank,Helen,Helen,her,True,"['The Garden', 'Tibby', 'Charles Wilcox', 'Paul', 'Mr. Wilcox', 'Helen', 'Margaret', 'Evie', 'The Cathedral', 'London', 'Speyer', 'Howards End', 'Mrs. Wilcox', 'Aunt Juley', 'The House', 'The Promontory', 'None of the Above']",True,Female,Female,"- Mention: {{her}}
- Explanation: The mention refers to Helen, as the context is about Helen's letter to her sister Margaret.
- The mention refers to: Helen 
","{0: 40, 3: 5}","{0: 40, 3: 5}",17,True,True
5230_the_invisible_man_a_grotesque_romance_brat_0,171,you,6,"[1274, 1274]",PRON,1,Mrs. Hall,0,1,22,22,-1.0,100,7,False,21,1,12,11,0,[],litbank,Mrs. Hall,Mrs. Hall,you,True,"['The Room', 'The Kitchen', 'Millie', 'The Stranger', 'Mrs. Hall', 'None of the Above']",True,Female,Female,"- Mention: {{you}}
- Explanation: The mention is used in the sentence ""Thank {{you}}"", which is a response to Mrs. Hall's offer to dry the stranger's clothes.
- The mention refers to: Mrs. Hall 
","{3: 82, 0: 9, 1: 2}","{3: 82, 0: 9, 1: 2}",6,True,True
113_the_secret_garden_brat_0,75,my,1,"[427, 427]",PRON,0,Mary Lennox,67,2,6,6,-1.0,145,24,False,21,3,6,3,1,"[""Mary Lennox's Ayah""]",litbank,Mary Lennox's Ayah,Mary Lennox,my,False,"['The Woman', 'Mary Lennox', ""Mary Lennox's Nursery"", 'The Veranda', 'The Young English Governess', 'The Huts', 'The Fair Young Man', ""Mary Lennox's Father"", 'Mrs. Lennox', 'The First Man', 'The Bungalow', ""Mary Lennox's Ayah"", 'None of the Above']",True,Female,Female,"- Mention: {{my}}
- Explanation: The mention ""my"" is used by Mary Lennox to refer to her Ayah.
- The mention refers to: Mary Lennox's Ayah 
",{3: 4},"{3: 113, 0: 7, 2: 1}",13,True,True
233_sister_carrie_a_novel_brat_0,218,I,0,"[1892, 1892]",PRON,0,Carrie Meeber,100,1,33,33,-1.0,85,8,False,15,2,5,3,0,[],litbank,Carrie Meeber,Carrie Meeber,I,True,"['Columbia City', 'Carrie Meeber', ""Carrie Meeber's Sister"", 'Chicago', 'A Man', 'None of the Above']",True,Female,Female,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker of the sentence, which is Carrie Meeber.
- The mention refers to: Carrie Meeber 
","{3: 61, 1: 10, 0: 6}","{3: 61, 1: 10, 0: 6}",6,True,True
502_desert_gold_brat_0,190,he,0,"[1483, 1483]",PRON,2,Cameron,50,4,6,6,-1.0,117,41,False,18,5,7,2,1,['Others'],litbank,Cameron's Comrade,Cameron,he,False,"[""Cameron's Comrade"", 'Cameron', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The pronoun ""he"" refers to the person being discussed in the previous sentence, which is Cameron's comrade.
- The mention refers to: Cameron's Comrade 
","{2: 36, 0: 14, 1: 2}","{2: 71, 1: 4, 0: 1}",3,False,True
5348_ragged_dick_or_street_life_in_new_york_with_the_bootblacks_brat_0,20,You,2,"[140, 140]",PRON,1,The Speaker,0,4,4,14,-1.0,13,6,False,15,1,6,5,0,[],litbank,Ragged Dick,The Speaker,You,False,"['The Unsuspicious Stranger', 'Narrator', ""Mr. Greyson's Office"", 'My Mansion', 'Ragged Dick', 'Mr. Greyson', 'General Washington', 'The Speaker', 'Lewis Napoleon', 'None of the Above']",True,Male,Neutral,"- Mention: {{You}}
- Explanation: The mention ""You"" is used by the porter to address Ragged Dick.
- The mention refers to: Ragged Dick 
","{2: 66, 0: 28, 1: 24}","{0: 5, 1: 2}",10,True,True
233_sister_carrie_a_novel_brat_0,194,your,0,"[1791, 1791]",PRON,1,Carrie Meeber,40,4,9,9,-1.0,85,8,False,15,1,9,8,1,['Columbia City'],litbank,Columbia City,Carrie Meeber,your,False,"['A Man', 'Columbia City', 'Chicago', ""Carrie Meeber's Sister"", 'Carrie Meeber', 'None of the Above']",True,Neutral,Female,"- Mention: {{your}}
- Explanation: The mention is used in the context of the man asking Carrie if he knows people in her town.
- The mention refers to: Columbia City 
",{},"{3: 61, 1: 10, 0: 6}",6,True,True
543_main_street_brat_0,227,You,90,"[1460, 1460]",PRON,1,Stewart Snyder,33,5,5,5,-1.0,26,4,False,14,1,6,5,0,[],litbank,Carol Milford,Stewart Snyder,You,False,"['Stewart Snyder', 'Carol Milford', 'Blodgett College', 'Minneapolis', 'St. Paul', 'Sociology Instructor', 'None of the Above']",True,Female,Male,"- Mention: {{You}}
- Explanation: The mention is used in a conversation between Carol Milford and Stewart Snyder. Stewart is apologizing to Carol.
- The mention refers to: Carol Milford 
","{3: 100, 0: 10, 1: 9}","{2: 14, 0: 7, 1: 1}",7,True,True
113_the_secret_garden_brat_0,84,she,19,"[462, 462]",PRON,3,The Woman,67,5,6,6,-1.0,7,3,False,18,2,6,4,0,[],litbank,The Woman,The Woman,she,True,"[""Mary Lennox's Nursery"", 'The Bungalow', ""Mary Lennox's Father"", 'The Woman', 'The Fair Young Man', 'The Young English Governess', 'The First Man', 'The Veranda', 'Mrs. Lennox', 'Mary Lennox', ""Mary Lennox's Ayah"", 'The Huts', 'None of the Above']",True,Female,Female,"- Mention: {{she}}
- Explanation: The pronoun ""she"" refers to the woman who was sent to Mary Lennox's room.
- The mention refers to: The Woman 
","{1: 2, 3: 2}","{1: 2, 3: 2}",13,False,True
24_o_pioneers_brat_0,247,I,59,"[1508, 1508]",PRON,0,Carl,0,1,12,12,-1.0,41,7,False,20,4,11,7,0,[],litbank,Carl,None of the Above,I,False,"['The Store', 'The Drug Store', 'Alexandra', 'The Street', 'Marie', 'Hanover', 'The Little Drummer', 'Emil', 'The Doctor', 'The Saloon', 'None of the Above']",False,Male,None,"- Mention: {{I}}
- Explanation: The mention ""I"" refers to the speaker, Carl Linstrum, who is talking to Alexandra.
- The mention refers to: Carl 
","{2: 24, 0: 10}",{},11,True,True
2852_the_hound_of_the_baskervilles_brat_0,27,he,0,"[223, 223]",PRON,2,Sherlock Holmes,100,1,13,13,-1.0,74,12,False,19,2,9,7,0,[],litbank,Sherlock Holmes,Sherlock Holmes,he,True,"['Sherlock Holmes', 'Charing Cross Hospital', 'The Country', 'Dr. John Watson', 'The Room', 'Dr. James Mortimer', 'Absent-minded Visitor', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The pronoun ""he"" refers to the person who is speaking in the sentence. 
- The mention refers to: Sherlock Holmes 
","{0: 33, 2: 24, 1: 5}","{0: 33, 2: 24, 1: 5}",8,True,True
2852_the_hound_of_the_baskervilles_brat_0,237,He,0,"[1733, 1733]",PRON,2,Sherlock Holmes,100,2,7,22,-1.0,74,12,False,17,4,5,1,0,[],litbank,Sherlock Holmes,Sherlock Holmes,He,True,"['The Room', 'The Country', 'Charing Cross Hospital', 'Sherlock Holmes', 'Absent-minded Visitor', 'Dr. John Watson', 'Dr. James Mortimer', 'None of the Above']",True,Male,Male,"- Mention: {{He}}
- Explanation: The pronoun ""He"" refers to the person who had risen and paced the room, which is Sherlock Holmes.
- The mention refers to: Sherlock Holmes 
","{0: 33, 2: 24, 1: 5}","{0: 33, 2: 24, 1: 5}",8,False,True
24_o_pioneers_brat_0,269,I,59,"[1639, 1639]",PRON,0,Carl,0,3,10,10,-1.0,41,7,False,16,1,3,2,0,[],litbank,Carl,Carl,I,True,"['The Drug Store', 'Hanover', 'Alexandra', 'The Saloon', 'Carl', 'The Little Drummer', 'The Store', 'Marie', 'Emil', 'The Street', 'The Doctor', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The pronoun ""I"" refers to the speaker, Carl Linstrum, who is talking to Alexandra.
- The mention refers to: Carl 
","{2: 24, 0: 10}","{2: 24, 0: 10}",12,True,True
